link	post_id	author	title	text	sentences	parsed_text	sent_text
https://minnskriget.diary.ru/p220050852.htm	220050852	Alexi Kivilaakso		"Ну снова здорово!!!! Снова просыпаешься, идешь в ванную...и снова нет горячей воды! Потом понимаешь ,что еще и отопления нет заодно...в конце октября, на улице +5 от силы! Самое время ремонтировать трубы в подвале, да? Учитывая, что было лето, был теплый сентябрь и очень теплая первая половина октября.

Да, мне сегодня уезжать и у меня 4 дня не мытая башка. И маска не стирана. До выезда 5 часов, воды нет. Отопление хоть дали пару минут назад, уже по крайней мере не холодно.

Я в диком восторге от наших комунальщиков. Надеюсь, я хоть помою голову, потому что ехать в таком виде-это пиздец, я чесаться буду до самого Пскова...по-моему, этот год приучает меня к тому, что нельзя оставлять мытье на последний день, именно в самый нужный момент воду и отключат. Обязательно. Ибо Москва, 21 век. И отопление заодно, отопление. Зачем вам отопление, на улице +5!!! И эпидемия! идите под дождик мойтесь в самом деле!

Я зол что капец...

@темы: Never Ending Game"	['Ну снова здорово!!!!', 'Снова просыпаешься, идешь в ванную...и снова нет горячей воды!', 'Потом понимаешь ,что еще и отопления нет заодно...в конце октября, на улице +5 от силы!', 'Самое время ремонтировать трубы в подвале, да?', 'Учитывая, что было лето, был теплый сентябрь и очень теплая первая половина октября.', 'Да, мне сегодня уезжать и у меня 4 дня не мытая башка.', 'И маска не стирана.', 'До выезда 5 часов, воды нет.', 'Отопление хоть дали пару минут назад, уже по крайней мере не холодно.', 'Я в диком восторге от наших комунальщиков.', 'Надеюсь, я хоть помою голову, потому что ехать в таком виде-это пиздец, я чесаться буду до самого Пскова...по-моему, этот год приучает меня к тому, что нельзя оставлять мытье на последний день, именно в самый нужный момент воду и отключат.', 'Обязательно.', 'Ибо Москва, 21 век.', 'И отопление заодно, отопление.', 'Зачем вам отопление, на улице +5!!!', 'И эпидемия!', 'идите под дождик мойтесь в самом деле!', 'Я зол что капец...\n\n@темы: Never Ending Game']	[('Ну', 'ну', 'PRCL'), ('снова', 'снова', 'ADV'), ('здорово', 'здорово', 'ADV'), ('Снова', 'снова', 'ADV'), ('просыпаешься', 'просыпаться', 'VERB'), ('идешь', 'идти', 'VERB'), ('в', 'в', 'PREP'), ('ванную', 'ванная', 'NOUN'), ('и', 'и', 'CONJ'), ('снова', 'снова', 'ADV'), ('нет', 'нет', 'ADV'), ('горячей', 'горячий', 'ADJ'), ('воды', 'вода', 'NOUN'), ('Потом', 'потом', 'ADV'), ('понимаешь', 'понимать', 'VERB'), ('что', 'что', 'CONJ'), ('еще', 'еще', 'ADV'), ('и', 'и', 'CONJ'), ('отопления', 'отопление', 'NOUN'), ('нет', 'нет', 'PRCL'), ('заодно', 'заодно', 'ADV'), ('в', 'в', 'PREP'), ('конце', 'конец', 'NOUN'), ('октября', 'октябрь', 'NOUN'), ('на', 'на', 'PREP'), ('улице', 'улица', 'NOUN'), ('от', 'от', 'PREP'), ('силы', 'сила', 'NOUN'), ('Самое', 'самый', 'PRON'), ('время', 'время', 'NOUN'), ('ремонтировать', 'ремонтировать', 'VERB'), ('трубы', 'труба', 'NOUN'), ('в', 'в', 'PREP'), ('подвале', 'подвал', 'NOUN'), ('да', 'да', 'PRCL'), ('Учитывая', 'учитывать', 'VERB'), ('что', 'что', 'PRON'), ('было', 'быть', 'VERB'), ('лето', 'лето', 'NOUN'), ('был', 'быть', 'VERB'), ('теплый', 'теплый', 'ADJ'), ('сентябрь', 'сентябрь', 'NOUN'), ('и', 'и', 'CONJ'), ('очень', 'очень', 'ADV'), ('теплая', 'теплый', 'ADJ'), ('первая', 'первый', 'ANUM'), ('половина', 'половина', 'NOUN'), ('октября', 'октябрь', 'NOUN'), ('Да', 'да', 'CONJ'), ('мне', 'я', 'PRON'), ('сегодня', 'сегодня', 'ADV'), ('уезжать', 'уезжать', 'VERB'), ('и', 'и', 'CONJ'), ('у', 'у', 'PREP'), ('меня', 'я', 'PRON'), ('дня', 'день', 'NOUN'), ('не', 'не', 'PRCL'), ('мытая', 'мытый', 'ADJ'), ('башка', 'башка', 'NOUN'), ('И', 'и', 'CONJ'), ('маска', 'маска', 'NOUN'), ('не', 'не', 'PRCL'), ('стирана', 'стирать', 'VERB'), ('До', 'до', 'PREP'), ('выезда', 'выезд', 'NOUN'), ('часов', 'час', 'NOUN'), ('воды', 'вода', 'NOUN'), ('нет', 'нет', 'ADV'), ('Отопление', 'отопление', 'NOUN'), ('хоть', 'хоть', 'PRCL'), ('дали', 'давать', 'VERB'), ('пару', 'пара', 'NOUN'), ('минут', 'минута', 'NOUN'), ('назад', 'назад', 'ADV'), ('уже', 'уже', 'ADV'), ('по', 'по', 'PREP'), ('крайней', 'крайний', 'ADJ'), ('мере', 'мера', 'NOUN'), ('не', 'не', 'PRCL'), ('холодно', 'холодно', 'ADV'), ('Я', 'я', 'PRON'), ('в', 'в', 'PREP'), ('диком', 'дикий', 'ADJ'), ('восторге', 'восторг', 'NOUN'), ('от', 'от', 'PREP'), ('наших', 'наш', 'PRON'), ('комунальщиков', 'комунальщик', 'NOUN'), ('Надеюсь', 'надеяться', 'VERB'), ('я', 'я', 'PRON'), ('хоть', 'хоть', 'PRCL'), ('помою', 'помыть', 'VERB'), ('голову', 'голова', 'NOUN'), ('потому', 'потому', 'ADV'), ('что', 'что', 'CONJ'), ('ехать', 'ехать', 'VERB'), ('в', 'в', 'PREP'), ('таком', 'такой', 'PRON'), ('виде', 'вид', 'NOUN'), ('это', 'это', 'PRCL'), ('пиздец', 'пиздец', 'NOUN'), ('я', 'я', 'PRON'), ('чесаться', 'чесаться', 'VERB'), ('буду', 'быть', 'VERB'), ('до', 'до', 'PREP'), ('самого', 'сам', 'PRON'), ('Пскова', 'псков', 'NOUN'), ('по-моему', 'по-моему', 'ADV'), ('этот', 'этот', 'PRON'), ('год', 'год', 'NOUN'), ('приучает', 'приучать', 'VERB'), ('меня', 'я', 'PRON'), ('к', 'к', 'PREP'), ('тому', 'то', 'PRON'), ('что', 'что', 'CONJ'), ('нельзя', 'нельзя', 'ADV'), ('оставлять', 'оставлять', 'VERB'), ('мытье', 'мытье', 'NOUN'), ('на', 'на', 'PREP'), ('последний', 'последний', 'ADJ'), ('день', 'день', 'NOUN'), ('именно', 'именно', 'PRCL'), ('в', 'в', 'PREP'), ('самый', 'самый', 'PRON'), ('нужный', 'нужный', 'ADJ'), ('момент', 'момент', 'NOUN'), ('воду', 'вода', 'NOUN'), ('и', 'и', 'CONJ'), ('отключат', 'отключать', 'VERB'), ('Обязательно', 'обязательно', 'ADV'), ('Ибо', 'ибо', 'CONJ'), ('Москва', 'москва', 'NOUN'), ('век', 'век', 'NOUN'), ('И', 'и', 'CONJ'), ('отопление', 'отопление', 'NOUN'), ('заодно', 'заодно', 'ADV'), ('отопление', 'отопление', 'NOUN'), ('Зачем', 'зачем', 'ADV'), ('вам', 'вы', 'PRON'), ('отопление', 'отопление', 'NOUN'), ('на', 'на', 'PREP'), ('улице', 'улица', 'NOUN'), ('И', 'и', 'CONJ'), ('эпидемия', 'эпидемия', 'NOUN'), ('идите', 'идти', 'VERB'), ('под', 'под', 'PREP'), ('дождик', 'дождик', 'NOUN'), ('мойтесь', 'мыться', 'VERB'), ('в', 'в', 'PREP'), ('самом', 'самый', 'PRON'), ('деле', 'дело', 'NOUN'), ('Я', 'я', 'PRON'), ('зол', 'злой', 'ADJ'), ('что', 'что', 'CONJ'), ('капец', 'капец', 'NOUN'), ('темы', 'тема', 'NOUN')]	[[('Ну', 'ну', 'PRCL'), ('снова', 'снова', 'ADV'), ('здорово', 'здорово', 'ADV')], [('Снова', 'снова', 'ADV'), ('просыпаешься', 'просыпаться', 'VERB'), ('идешь', 'идти', 'VERB'), ('в', 'в', 'PREP'), ('ванную', 'ванная', 'NOUN'), ('и', 'и', 'CONJ'), ('снова', 'снова', 'ADV'), ('нет', 'нет', 'ADV'), ('горячей', 'горячий', 'ADJ'), ('воды', 'вода', 'NOUN')], [('Потом', 'потом', 'ADV'), ('понимаешь', 'понимать', 'VERB'), ('что', 'что', 'CONJ'), ('еще', 'еще', 'ADV'), ('и', 'и', 'CONJ'), ('отопления', 'отопление', 'NOUN'), ('нет', 'нет', 'PRCL'), ('заодно', 'заодно', 'ADV'), ('в', 'в', 'PREP'), ('конце', 'конец', 'NOUN'), ('октября', 'октябрь', 'NOUN'), ('на', 'на', 'PREP'), ('улице', 'улица', 'NOUN'), ('от', 'от', 'PREP'), ('силы', 'сила', 'NOUN')], [('Самое', 'самый', 'PRON'), ('время', 'время', 'NOUN'), ('ремонтировать', 'ремонтировать', 'VERB'), ('трубы', 'труба', 'NOUN'), ('в', 'в', 'PREP'), ('подвале', 'подвал', 'NOUN'), ('да', 'да', 'PRCL')], [('Учитывая', 'учитывать', 'VERB'), ('что', 'что', 'PRON'), ('было', 'быть', 'VERB'), ('лето', 'лето', 'NOUN'), ('был', 'быть', 'VERB'), ('теплый', 'теплый', 'ADJ'), ('сентябрь', 'сентябрь', 'NOUN'), ('и', 'и', 'CONJ'), ('очень', 'очень', 'ADV'), ('теплая', 'теплый', 'ADJ'), ('первая', 'первый', 'ANUM'), ('половина', 'половина', 'NOUN'), ('октября', 'октябрь', 'NOUN')], [('Да', 'да', 'CONJ'), ('мне', 'я', 'PRON'), ('сегодня', 'сегодня', 'ADV'), ('уезжать', 'уезжать', 'VERB'), ('и', 'и', 'CONJ'), ('у', 'у', 'PREP'), ('меня', 'я', 'PRON'), ('дня', 'день', 'NOUN'), ('не', 'не', 'PRCL'), ('мытая', 'мытый', 'ADJ'), ('башка', 'башка', 'NOUN')], [('И', 'и', 'CONJ'), ('маска', 'маска', 'NOUN'), ('не', 'не', 'PRCL'), ('стирана', 'стирать', 'VERB')], [('До', 'до', 'PREP'), ('выезда', 'выезд', 'NOUN'), ('часов', 'час', 'NOUN'), ('воды', 'вода', 'NOUN'), ('нет', 'нет', 'ADV')], [('Отопление', 'отопление', 'NOUN'), ('хоть', 'хоть', 'PRCL'), ('дали', 'давать', 'VERB'), ('пару', 'пара', 'NOUN'), ('минут', 'минута', 'NOUN'), ('назад', 'назад', 'ADV'), ('уже', 'уже', 'ADV'), ('по', 'по', 'PREP'), ('крайней', 'крайний', 'ADJ'), ('мере', 'мера', 'NOUN'), ('не', 'не', 'PRCL'), ('холодно', 'холодно', 'ADV')], [('Я', 'я', 'PRON'), ('в', 'в', 'PREP'), ('диком', 'дикий', 'ADJ'), ('восторге', 'восторг', 'NOUN'), ('от', 'от', 'PREP'), ('наших', 'наш', 'PRON'), ('комунальщиков', 'комунальщик', 'NOUN')], [('Надеюсь', 'надеяться', 'VERB'), ('я', 'я', 'PRON'), ('хоть', 'хоть', 'PRCL'), ('помою', 'помыть', 'VERB'), ('голову', 'голова', 'NOUN'), ('потому', 'потому', 'ADV'), ('что', 'что', 'CONJ'), ('ехать', 'ехать', 'VERB'), ('в', 'в', 'PREP'), ('таком', 'такой', 'PRON'), ('виде', 'вид', 'NOUN'), ('это', 'это', 'PRCL'), ('пиздец', 'пиздец', 'NOUN'), ('я', 'я', 'PRON'), ('чесаться', 'чесаться', 'VERB'), ('буду', 'быть', 'VERB'), ('до', 'до', 'PREP'), ('самого', 'сам', 'PRON'), ('Пскова', 'псков', 'NOUN'), ('по-моему', 'по-моему', 'ADV'), ('этот', 'этот', 'PRON'), ('год', 'год', 'NOUN'), ('приучает', 'приучать', 'VERB'), ('меня', 'я', 'PRON'), ('к', 'к', 'PREP'), ('тому', 'то', 'PRON'), ('что', 'что', 'CONJ'), ('нельзя', 'нельзя', 'ADV'), ('оставлять', 'оставлять', 'VERB'), ('мытье', 'мытье', 'NOUN'), ('на', 'на', 'PREP'), ('последний', 'последний', 'ADJ'), ('день', 'день', 'NOUN'), ('именно', 'именно', 'PRCL'), ('в', 'в', 'PREP'), ('самый', 'самый', 'PRON'), ('нужный', 'нужный', 'ADJ'), ('момент', 'момент', 'NOUN'), ('воду', 'вода', 'NOUN'), ('и', 'и', 'CONJ'), ('отключат', 'отключать', 'VERB')], [('Обязательно', 'обязательно', 'ADV')], [('Ибо', 'ибо', 'CONJ'), ('Москва', 'москва', 'NOUN'), ('век', 'век', 'NOUN')], [('И', 'и', 'CONJ'), ('отопление', 'отопление', 'NOUN'), ('заодно', 'заодно', 'ADV'), ('отопление', 'отопление', 'NOUN')], [('Зачем', 'зачем', 'ADV'), ('вам', 'вы', 'PRON'), ('отопление', 'отопление', 'NOUN'), ('на', 'на', 'PREP'), ('улице', 'улица', 'NOUN')], [('И', 'и', 'CONJ'), ('эпидемия', 'эпидемия', 'NOUN')], [('идите', 'идти', 'VERB'), ('под', 'под', 'PREP'), ('дождик', 'дождик', 'NOUN'), ('мойтесь', 'мыться', 'VERB'), ('в', 'в', 'PREP'), ('самом', 'самый', 'PRON'), ('деле', 'дело', 'NOUN')], [('Я', 'я', 'PRON'), ('зол', 'злой', 'ADJ'), ('что', 'что', 'CONJ'), ('капец', 'капец', 'NOUN'), ('темы', 'тема', 'NOUN')]]
